AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,36,7,6,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,37,2,0,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,38,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,39,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,40,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,41,9,6,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,42,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,43,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,44,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,45,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,46,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,47,5,4,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,48,10,8,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,49,6,4,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,50,16,15,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,51,9,8,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,52,7,5,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,53,10,9,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,54,6,6,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,55,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,56,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,57,6,5,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,58,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,59,5,3,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,60,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,61,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,62,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,63,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,64,5,4,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,65,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,66,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,68,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,69,2,2,0,0
